px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.451	-12.5911	-2.6511	1.13173	-0.721321	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.733968
9.36203	-12.7172	-2.64851	1.06295	-0.762886	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.797602
9.28044	-12.8287	-2.63592	1.01434	-0.77046	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.477277
9.08233	-12.9115	-2.62771	0.821111	-0.989961	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.7616
8.9514	-13.006	-2.63155	0.746756	-1.00805	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.902071
8.79847	-13.0728	-2.64487	0.625285	-1.11119	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	4.75052
8.68033	-13.1309	-2.63409	0.560109	-1.12154	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.576358
8.51479	-13.1802	-2.65003	0.440307	-1.20642	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	3.49304
8.37462	-13.2238	-2.6426	0.365329	-1.21573	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.378855
8.23561	-13.2684	-2.64146	0.296768	-1.217	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.075218
8.0896	-13.2953	-2.63782	0.222095	-1.22471	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.226166
7.92815	-13.3017	-2.65318	0.121297	-1.27312	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.37028
7.77886	-13.3026	-2.64952	0.0434084	-1.28107	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.219207
7.62381	-13.29	-2.65788	-0.0437544	-1.30343	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.573066
7.47432	-13.2709	-2.65837	-0.12096	-1.30848	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.107805
7.29923	-13.2034	-2.71684	-0.258638	-1.40637	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.20383
7.14015	-13.1618	-2.73512	-0.336343	-1.4029	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.387639
7.02229	-13.146	-2.66601	-0.357437	-1.31603	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.81834
6.86018	-13.1031	-2.69704	-0.42059	-1.30067	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.944648
6.75361	-13.0914	-2.63959	-0.431868	-1.223	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.27516
6.5968	-13.0615	-2.68227	-0.469137	-1.19177	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.97295
6.48367	-13.0271	-2.64936	-0.496444	-1.14531	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.30124
6.34426	-12.9839	-2.67342	-0.533627	-1.12162	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.795508
6.22134	-12.9322	-2.64772	-0.568734	-1.08525	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.64364
6.0688	-12.8754	-2.67592	-0.603737	-1.05693	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.03341
5.94771	-12.8089	-2.65286	-0.639584	-1.02473	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.33669
5.78952	-12.7535	-2.68552	-0.660216	-0.985615	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.64896
5.67013	-12.6623	-2.69504	-0.713152	-0.986432	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.295685
5.52937	-12.5882	-2.71453	-0.740467	-0.957904	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.770597
5.41696	-12.4818	-2.73179	-0.797002	-0.966156	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.500682
5.26654	-12.4003	-2.76158	-0.81402	-0.9275	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.44934
5.16302	-12.3128	-2.73392	-0.845011	-0.902599	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.5354
5.03793	-12.2118	-2.75059	-0.874502	-0.8811	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.453789
4.93574	-12.0774	-2.79372	-0.934986	-0.90107	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.02917
4.82425	-11.9596	-2.80779	-0.969126	-0.884397	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.311231
4.74629	-11.8489	-2.75409	-1.00421	-0.86194	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.90372
4.6681	-11.7246	-2.75062	-1.04921	-0.859894	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0359668
4.59649	-11.5948	-2.74701	-1.09541	-0.858771	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0433679
4.535	-11.4554	-2.74705	-1.1468	-0.862904	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0133559
4.45174	-11.2856	-2.84517	-1.19589	-0.866929	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.73707
4.41503	-11.1243	-2.84834	-1.25964	-0.883107	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.227908
4.42406	-10.9957	-2.73429	-1.33799	-0.91961	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.1388
4.40656	-10.8486	-2.72847	-1.39738	-0.929271	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.107789
4.44188	-10.7257	-2.63495	-1.48918	-0.984533	4.60972	-11.1274	4.45	-10.75	0	1.81614	9.78637
4.43235	-10.5895	-2.6276	-1.54002	-0.981859	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.108027
4.3721	-10.4372	-2.69406	-1.53671	-0.904662	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.52018
4.3928	-10.2793	-2.69988	-1.60406	-0.92214	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.24711
4.42256	-10.1322	-2.68789	-1.67417	-0.946599	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.45791
4.47201	-9.9757	-2.69647	-1.74947	-0.969503	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.454596
4.48061	-9.83631	-2.71566	-1.77568	-0.936694	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.11131
4.5456	-9.69304	-2.72926	-1.84781	-0.9607	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.68833
4.63916	-9.55095	-2.71886	-1.95557	-1.03515	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.25389
4.70873	-9.41959	-2.71531	-2.01932	-1.04244	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.141078
4.75114	-9.29293	-2.72079	-2.04691	-1.00723	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.662386
4.84352	-9.17005	-2.73336	-2.11505	-1.02288	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.556567
4.87443	-9.02989	-2.73424	-2.10605	-0.928585	5.03379	-9.03255	5	-9	0.908384	2.72514	4.58303
4.97644	-8.89326	-2.75369	-2.16946	-0.93781	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.530351
5.09063	-8.77897	-2.75674	-2.249	-0.975276	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.751223
5.20389	-8.6621	-2.76656	-2.31117	-0.982011	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.215266
5.26825	-8.53481	-2.75639	-2.31068	-0.901774	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.03942
5.3846	-8.41613	-2.77308	-2.3636	-0.902647	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.284553
5.48359	-8.30323	-2.77093	-2.3932	-0.871084	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.625777
5.60732	-8.19698	-2.78295	-2.44397	-0.87211	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.15194
5.71526	-8.09441	-2.77689	-2.47189	-0.839205	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.81923
5.83284	-7.99417	-2.78073	-2.51293	-0.834024	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.120714
5.9329	-7.89097	-2.76512	-2.52073	-0.774053	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.98635
6.05638	-7.79582	-2.77127	-2.55848	-0.768903	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.121145
6.11789	-7.65867	-2.73295	-2.49947	-0.612621	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	12.8482
6.24383	-7.54721	-2.75469	-2.52399	-0.601698	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.662516
6.37225	-7.45713	-2.7627	-2.56001	-0.608449	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.36748
6.50962	-7.35168	-2.78863	-2.5852	-0.598183	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.724991
6.63519	-7.2637	-2.78782	-2.60723	-0.58222	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.20282
6.76471	-7.18153	-2.78908	-2.6351	-0.578321	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0632546
6.89146	-7.09795	-2.78429	-2.6502	-0.5519	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.399677
7.0345	-7.01071	-2.80245	-2.6739	-0.544123	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.33894
7.1296	-6.89734	-2.76557	-2.6287	-0.424275	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.13998
7.26212	-6.80744	-2.77524	-2.64313	-0.415169	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.266871
7.35961	-6.69472	-2.74603	-2.60089	-0.312125	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.9819
7.48522	-6.60252	-2.75161	-2.6087	-0.303047	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.267395
7.63297	-6.54419	-2.76677	-2.65732	-0.355926	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.76696
7.76452	-6.46976	-2.76622	-2.67338	-0.352678	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0471907
7.88233	-6.38591	-2.74792	-2.66314	-0.304848	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.44109
8.0077	-6.32302	-2.73567	-2.68075	-0.306321	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.148076
8.12838	-6.24482	-2.72216	-2.67659	-0.273449	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.719343
8.26039	-6.17259	-2.72383	-2.68775	-0.269721	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0406568
8.39123	-6.09949	-2.72373	-2.6955	-0.261208	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.229537
8.5314	-6.01511	-2.73999	-2.6993	-0.250422	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.343012
8.63739	-5.91388	-2.71087	-2.65544	-0.159852	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.08697
8.76791	-5.82497	-2.72061	-2.65264	-0.148428	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.307101
8.90451	-5.75311	-2.72608	-2.66066	-0.148186	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.134193
9.0425	-5.65269	-2.74843	-2.65191	-0.131367	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.727595
9.15056	-5.54731	-2.72787	-2.60912	-0.054443	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.48618
9.27548	-5.44155	-2.74086	-2.59413	-0.03702	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.692279
9.39145	-5.34865	-2.73329	-2.57762	-0.0107513	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.609737
9.50599	-5.2667	-2.72273	-2.57426	-0.00717057	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.256697
9.59709	-5.14428	-2.69341	-2.50398	0.105865	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.22118
9.70606	-5.03339	-2.69842	-2.48314	0.120106	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.535138
9.80352	-4.91999	-2.68854	-2.4452	0.166172	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.31988
9.90912	-4.80775	-2.69299	-2.42479	0.176749	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.301524
10.0052	-4.69342	-2.68633	-2.38989	0.214611	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.783929
10.1061	-4.58138	-2.68814	-2.37054	0.221653	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.148698
10.2548	-4.51711	-2.70908	-2.42734	0.1156	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.14707
10.3632	-4.40443	-2.71659	-2.41222	0.123609	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.182861
10.4061	-4.24386	-2.67923	-2.2949	0.295384	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.8609
10.4956	-4.11927	-2.68368	-2.26944	0.303907	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.209373
10.6049	-4.01838	-2.69005	-2.28049	0.258843	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.25433
10.6911	-3.89169	-2.69387	-2.25617	0.268121	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.269721
10.7773	-3.76965	-2.69452	-2.2363	0.27209	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.496606
10.8654	-3.6286	-2.71276	-2.20951	0.282484	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.451156
10.9133	-3.49204	-2.70709	-2.14765	0.35402	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.79265
10.9778	-3.35107	-2.72451	-2.11488	0.367274	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.682065
11.085	-3.24291	-2.73135	-2.14887	0.278084	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.2242
11.1608	-3.1042	-2.73893	-2.12626	0.284524	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.160676
11.2083	-2.95557	-2.73338	-2.06748	0.350469	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.31631
11.2745	-2.80658	-2.74607	-2.04009	0.357483	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.239599
11.2173	-2.61376	-2.73115	-1.84944	0.629875	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.9034
11.235	-2.47531	-2.7273	-1.80715	0.639901	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.510885
11.2908	-2.34256	-2.72192	-1.80855	0.581009	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.94014
11.31	-2.18999	-2.72189	-1.76767	0.58917	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.302044
11.3567	-2.05229	-2.71698	-1.76962	0.531479	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.49481
11.3769	-1.89516	-2.72503	-1.73409	0.536644	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.170555
